Tempo(s)	P0(KPa)	P0+Coluna(KPa)	P1(KPa)	P1+Coluna(KPa)
46.566	14.20	22.74	-0.07	7.62
46.589	12.53	21.08	0.02	7.72
46.611	11.07	19.62	-0.04	7.65
46.634	9.95	18.49	-0.05	7.65
46.657	14.42	22.96	0.04	7.73
46.679	20.09	28.63	-0.07	7.62
46.702	22.63	31.18	0.03	7.72
46.724	21.71	30.25	-0.05	7.65
46.747	16.50	25.04	-0.04	7.66
46.770	14.10	22.65	0.04	7.73
46.792	16.81	25.35	-0.07	7.63
46.815	17.37	25.91	0.04	7.73
46.844	16.62	25.16	0.03	7.72
46.866	15.64	24.19	-0.05	7.64
46.889	13.69	22.24	-0.03	7.67
46.911	12.12	20.67	0.03	7.73
46.934	10.60	19.14	-0.07	7.62
46.957	10.49	19.03	0.04	7.73
46.979	16.51	25.05	-0.05	7.64
47.002	21.05	29.59	-0.02	7.67
47.025	22.82	31.37	0.04	7.73
47.047	20.36	28.91	-0.07	7.63
47.070	15.09	23.64	0.03	7.73
47.099	14.97	23.51	0.03	7.73
47.122	17.42	25.97	-0.05	7.64
47.144	17.07	25.62	-0.01	7.68
47.167	16.44	24.98	0.04	7.73
47.190	15.01	23.55	-0.07	7.62
47.212	13.22	21.76	0.03	7.73
47.235	11.69	20.24	-0.05	7.64
47.257	10.24	18.78	-0.01	7.69
47.280	11.78	20.33	0.03	7.73
47.303	18.07	26.62	-0.07	7.62
47.325	22.01	30.55	0.04	7.73
47.348	22.77	31.31	-0.05	7.64
47.371	18.72	27.26	0.01	7.70
47.393	14.20	22.74	0.02	7.72
47.416	15.69	24.24	0.03	7.73
47.442	17.22	25.77	-0.07	7.62
47.463	16.67	25.21	0.01	7.70
47.486	15.70	24.25	0.02	7.71
47.508	13.75	22.30	-0.07	7.62
47.531	12.12	20.67	0.04	7.73
47.554	10.79	19.34	-0.05	7.64
47.576	10.31	18.85	0.01	7.71
47.599	15.91	24.45	0.01	7.70
47.622	20.81	29.35	-0.07	7.63
47.644	22.76	31.30	0.04	7.74
47.667	20.69	29.24	-0.06	7.63
47.689	15.39	23.94	0.01	7.71
47.712	14.46	23.01	0.01	7.70
47.735	17.17	25.72	-0.07	7.62
47.757	17.04	25.59	0.04	7.74
47.780	16.52	25.07	-0.06	7.63
47.803	15.41	23.95	0.02	7.71
47.825	13.45	22.00	-0.00	7.69
47.848	11.92	20.47	-0.07	7.62
47.870	10.44	18.98	0.04	7.74
47.893	10.87	19.42	-0.06	7.63
47.916	17.11	25.65	0.02	7.71
47.938	21.55	30.09	-0.07	7.63
47.967	22.72	31.27	-0.01	7.68
47.990	19.10	27.65	-0.07	7.63
48.012	14.42	22.97	0.04	7.74
48.035	15.46	24.00	-0.06	7.63
48.057	17.53	26.07	0.02	7.71
48.080	17.00	25.54	-0.02	7.68
48.103	16.41	24.96	-0.06	7.63
48.125	14.77	23.32	0.04	7.74
48.148	13.12	21.67	-0.06	7.63
48.170	11.66	20.20	0.02	7.71
48.193	10.26	18.80	-0.02	7.67
48.216	12.62	21.17	-0.06	7.63
48.238	18.82	27.36	0.05	7.74
48.261	22.28	30.82	-0.07	7.63
48.284	22.78	31.33	0.02	7.72
48.306	18.19	26.74	-0.03	7.66
48.329	14.19	22.74	-0.06	7.64
48.351	16.23	24.78	0.04	7.74
48.374	17.55	26.10	-0.07	7.63
48.397	16.90	25.45	0.05	7.74
48.426	16.09	24.63	0.02	7.72
48.449	14.34	22.89	-0.04	7.65
48.471	12.70	21.25	-0.05	7.65
48.494	11.26	19.81	0.04	7.73
48.517	10.10	18.65	-0.07	7.62
48.539	14.66	23.20	0.02	7.72
48.562	20.33	28.88	-0.07	7.63
48.592	22.86	31.41	-0.04	7.65
48.614	21.47	30.01	-0.04	7.65
48.637	16.03	24.57	0.04	7.74
48.659	14.36	22.90	-0.07	7.62
48.682	17.22	25.77	0.03	7.72
48.705	17.28	25.83	-0.05	7.65
48.727	16.51	25.06	-0.04	7.66
48.750	15.78	24.33	0.04	7.73
48.773	13.83	22.37	-0.07	7.62
48.795	12.22	20.77	0.03	7.72
48.818	10.71	19.26	-0.05	7.65
48.840	10.65	19.19	-0.03	7.67
48.863	16.61	25.15	0.04	7.73
48.886	21.28	29.82	-0.07	7.62
48.908	23.11	31.66	0.03	7.73
48.931	20.48	29.02	-0.05	7.64
48.954	15.35	23.89	-0.02	7.67
48.976	14.82	23.37	0.03	7.73
48.999	17.58	26.13	-0.07	7.63
49.021	17.26	25.81	0.03	7.73
49.044	16.49	25.04	-0.07	7.62
49.073	15.25	23.79	-0.05	7.64
49.095	13.24	21.79	-0.02	7.67
49.118	11.72	20.27	0.03	7.73
49.140	10.28	18.82	-0.07	7.62
49.163	11.93	20.48	0.03	7.73
49.186	18.22	26.76	-0.05	7.64
49.208	21.81	30.36	-0.01	7.68
49.231	22.72	31.27	0.03	7.73
49.254	18.86	27.40	-0.07	7.62
49.276	14.33	22.88	0.03	7.73
49.299	15.72	24.26	-0.05	7.64
49.321	17.56	26.11	-0.01	7.69
49.344	16.95	25.50	0.03	7.73
49.367	16.43	24.98	-0.07	7.62
49.389	14.77	23.32	0.04	7.73
49.412	12.97	21.52	-0.05	7.64
49.435	11.43	19.98	-0.00	7.69
49.457	10.09	18.64	0.03	7.72
49.480	13.17	21.71	-0.07	7.62
49.502	19.30	27.84	0.04	7.73
49.525	22.39	30.93	-0.05	7.65
49.548	22.47	31.01	0.00	7.70
49.570	17.79	26.34	0.02	7.72
49.593	14.14	22.69	-0.07	7.62
49.615	16.51	25.05	0.04	7.73
49.638	17.57	26.12	-0.05	7.64
49.661	16.76	25.30	0.01	7.70
49.683	16.21	24.75	0.02	7.72
49.706	14.31	22.85	-0.01	7.69
49.736	12.60	21.14	-0.07	7.62
49.758	11.04	19.59	0.04	7.73
49.781	10.16	18.70	-0.05	7.64
49.804	15.09	23.63	0.01	7.70
49.826	20.50	29.05	0.01	7.71
49.849	22.85	31.40	-0.07	7.63
49.871	21.40	29.94	0.04	7.73
49.894	16.09	24.64	-0.06	7.64
49.917	14.29	22.83	0.01	7.71
49.939	17.10	25.64	0.01	7.70
49.962	17.29	25.84	-0.07	7.62
49.985	16.64	25.18	0.04	7.74
50.007	15.80	24.34	-0.06	7.64
50.030	13.88	22.43	0.01	7.71
50.052	12.32	20.86	0.00	7.70
50.075	10.78	19.32	-0.07	7.62
50.098	10.46	19.01	0.04	7.74
50.120	16.40	24.94	-0.06	7.63
50.143	21.02	29.56	0.02	7.71
50.166	22.77	31.31	-0.07	7.63
50.194	20.01	28.56	-0.00	7.69
50.217	15.02	23.56	-0.07	7.63
50.239	15.09	23.64	0.04	7.74
50.262	17.44	25.99	-0.06	7.63
50.285	17.06	25.61	0.02	7.71
50.307	16.38	24.93	-0.01	7.68
50.330	15.16	23.70	-0.07	7.63
50.352	13.32	21.86	0.04	7.74
50.375	11.76	20.31	-0.06	7.63
50.398	10.23	18.77	0.02	7.71
50.420	11.66	20.20	-0.02	7.68
50.443	17.99	26.53	-0.06	7.63
50.466	22.02	30.57	0.04	7.74
50.488	22.90	31.44	-0.06	7.63
50.511	18.97	27.51	0.02	7.72
50.533	14.41	22.95	-0.02	7.67
50.556	15.55	24.10	-0.06	7.63
50.579	17.51	26.06	0.04	7.73
50.601	16.94	25.48	-0.07	7.63
50.624	16.34	24.89	0.02	7.71
50.647	14.81	23.36	-0.03	7.66
50.669	13.01	21.56	-0.06	7.63
50.692	11.53	20.07	0.04	7.74
50.714	10.11	18.66	-0.07	7.62
50.737	12.87	21.42	0.02	7.72
50.760	19.01	27.56	-0.03	7.66
50.782	22.43	30.98	-0.05	7.64
50.805	22.58	31.13	0.04	7.74
50.828	17.78	26.32	-0.07	7.63
50.857	14.07	22.62	-0.07	7.62
50.880	16.55	25.10	0.03	7.72
50.903	17.40	25.94	-0.04	7.65
50.925	16.59	25.14	-0.05	7.65
50.948	16.10	24.65	0.04	7.73
50.971	14.16	22.71	-0.07	7.62
50.993	12.54	21.08	0.02	7.71
51.016	11.05	19.60	-0.04	7.65
51.038	10.07	18.62	-0.04	7.65
51.061	15.12	23.67	-0.04	7.65
51.090	20.74	29.29	0.04	7.73
51.113	22.81	31.35	-0.07	7.62
51.136	21.05	29.59	0.03	7.72
51.158	15.86	24.40	-0.04	7.65
51.181	14.40	22.95	-0.03	7.66
51.204	17.26	25.80	0.04	7.73
51.226	17.23	25.77	-0.07	7.62
51.249	16.60	25.15	0.03	7.72
51.271	15.72	24.26	-0.05	7.65
51.294	13.58	22.13	0.04	7.73
51.323	12.11	20.65	-0.03	7.67
51.345	10.61	19.15	0.03	7.73
51.368	11.28	19.83	-0.07	7.62
51.393	17.83	26.38	-0.01	7.68
51.420	22.04	30.58	0.03	7.73
51.443	23.17	31.72	-0.05	7.64
51.466	19.23	27.77	-0.02	7.67
51.488	14.71	23.25	0.04	7.73
51.511	15.96	24.50	-0.07	7.62
51.534	17.78	26.33	0.03	7.73
51.556	17.17	25.71	-0.05	7.64
51.579	16.46	25.00	-0.02	7.68
51.601	15.16	23.70	0.03	7.73
51.624	13.15	21.69	-0.07	7.62
51.647	11.67	20.22	0.03	7.73
51.669	10.23	18.77	-0.05	7.64
51.692	13.16	21.71	-0.01	7.68
51.715	19.34	27.89	0.04	7.73
51.737	22.48	31.03	-0.07	7.62
51.760	22.74	31.28	0.03	7.73
51.782	18.08	26.62	-0.05	7.64
51.805	14.37	22.91	-0.01	7.69
51.828	16.51	25.05	0.03	7.73
51.850	17.68	26.22	-0.07	7.62
51.873	16.88	25.43	0.03	7.73
51.896	16.30	24.84	-0.05	7.64
51.918	14.74	23.29	-0.00	7.69
51.941	12.82	21.36	0.03	7.72
51.963	11.37	19.92	-0.02	7.67
51.993	10.24	18.79	-0.07	7.62
52.016	15.09	23.63	0.04	7.73
52.039	20.48	29.03	-0.05	7.65
52.061	23.00	31.55	0.00	7.70
52.084	21.62	30.17	0.02	7.72
52.106	16.46	25.01	-0.07	7.62
52.129	14.41	22.96	0.04	7.73
52.152	17.31	25.85	-0.05	7.64
52.174	17.56	26.11	0.01	7.70
52.197	16.75	25.30	0.02	7.71
52.220	16.06	24.60	-0.07	7.63
52.242	14.05	22.59	0.04	7.73
52.265	12.29	20.84	-0.05	7.64
52.287	10.97	19.51	0.01	7.71
52.310	10.57	19.12	0.01	7.71
52.333	16.68	25.22	0.02	7.72
52.361	21.40	29.95	-0.07	7.62
52.384	22.93	31.48	0.04	7.74
52.406	18.11	26.65	-0.07	7.63
52.432	14.31	22.86	0.01	7.70
52.455	16.63	25.18	-0.07	7.63
52.477	17.71	26.25	0.04	7.74
52.500	16.87	25.42	-0.05	7.64
52.523	16.29	24.84	0.01	7.71
52.545	14.55	23.09	0.00	7.69
52.568	12.78	21.33	-0.07	7.62
52.590	11.38	19.92	0.04	7.73
52.613	10.22	18.77	-0.06	7.63
52.636	14.59	23.13	0.02	7.71
52.658	20.35	28.90	-0.00	7.69
52.681	22.84	31.38	-0.06	7.63
52.704	22.03	30.57	0.04	7.74
52.726	16.77	25.32	-0.06	7.63
52.749	14.21	22.76	0.02	7.71
52.771	17.10	25.64	-0.01	7.68
52.794	17.48	26.03	-0.07	7.63
52.817	16.73	25.27	0.04	7.74
52.839	16.09	24.63	-0.06	7.63
52.862	14.19	22.74	0.02	7.71
52.884	12.56	21.11	-0.02	7.68
52.907	11.14	19.69	-0.07	7.63
52.930	10.44	18.99	0.04	7.74
52.952	15.88	24.42	-0.06	7.63
52.975	20.98	29.52	0.02	7.71
52.998	23.12	31.66	-0.02	7.67
53.020	21.14	29.68	-0.06	7.63
53.043	15.89	24.44	0.04	7.74
53.065	14.52	23.07	-0.06	7.63
53.088	17.39	25.94	0.04	7.74
53.118	17.32	25.87	0.02	7.71
53.141	16.68	25.22	-0.03	7.67
53.163	15.56	24.10	-0.06	7.64
53.186	13.57	22.11	0.04	7.74
53.208	12.06	20.61	-0.07	7.62
53.231	10.63	19.17	0.02	7.72
53.254	11.41	19.96	-0.03	7.66
53.276	17.65	26.20	-0.05	7.64
53.299	21.79	30.34	0.04	7.73
53.322	23.00	31.55	-0.07	7.63
53.344	19.74	28.29	0.02	7.72
53.367	14.88	23.43	-0.04	7.65
53.389	15.45	24.00	-0.04	7.65
53.412	17.66	26.21	0.04	7.74
53.435	17.14	25.68	-0.02	7.67
53.463	16.40	24.94	-0.07	7.62
53.486	15.02	23.56	0.03	7.72
53.509	13.18	21.73	-0.04	7.65
53.531	11.65	20.19	-0.04	7.65
53.554	10.33	18.87	0.04	7.73
53.576	13.23	21.77	-0.07	7.62
53.599	19.32	27.87	0.03	7.72
53.622	22.67	31.22	-0.05	7.65
53.644	22.69	31.24	-0.03	7.66
53.667	18.06	26.60	0.04	7.73
53.689	14.36	22.90	-0.07	7.62
53.712	16.51	25.05	0.03	7.72
53.735	17.69	26.24	-0.07	7.63
53.764	16.82	25.37	-0.05	7.64
53.787	16.20	24.75	-0.03	7.67
53.809	14.49	23.04	0.04	7.73
53.832	12.70	21.25	-0.07	7.62
53.855	11.20	19.74	0.03	7.73
53.877	10.28	18.83	-0.05	7.65
53.900	15.15	23.69	-0.01	7.68
53.922	20.58	29.13	0.03	7.73
53.945	22.97	31.51	-0.07	7.62
53.968	21.67	30.22	0.03	7.72
53.990	16.46	25.01	-0.05	7.64
54.013	14.39	22.93	-0.00	7.69
54.036	17.28	25.83	0.03	7.73
54.058	17.50	26.05	-0.07	7.62
54.081	16.78	25.33	0.04	7.73
54.103	16.07	24.61	-0.05	7.64
54.126	14.03	22.58	0.00	7.69
54.149	12.41	20.96	0.02	7.72
54.171	11.00	19.54	-0.07	7.62
54.194	10.61	19.15	0.04	7.73
54.216	16.41	24.95	-0.05	7.64
54.239	21.27	29.81	0.04	7.73
54.269	22.95	31.49	0.01	7.70
54.292	20.17	28.71	0.02	7.71
54.314	15.19	23.74	-0.07	7.63
54.337	15.19	23.74	0.04	7.73
54.360	17.62	26.17	-0.05	7.64
54.382	17.17	25.72	0.01	7.70
54.405	16.51	25.06	0.01	7.70
54.427	15.36	23.90	-0.07	7.62
54.450	13.51	22.06	0.04	7.74
54.473	11.94	20.49	-0.06	7.64
54.495	10.53	19.07	0.01	7.71
54.518	11.81	20.35	0.01	7.70
54.540	18.09	26.63	-0.07	7.63
54.563	22.01	30.55	0.04	7.74
54.586	22.99	31.54	0.00	7.70
54.612	18.65	27.19	-0.06	7.63
54.635	14.44	22.99	0.01	7.71
54.658	16.25	24.80	-0.01	7.69
54.680	17.67	26.22	-0.07	7.63
54.703	17.06	25.60	0.04	7.73
54.726	16.52	25.06	-0.07	7.63
54.748	14.85	23.39	0.02	7.72
54.771	13.06	21.60	-0.01	7.68
54.793	11.56	20.10	-0.07	7.63
54.816	10.16	18.70	0.04	7.74
54.839	13.63	22.18	-0.06	7.63
54.861	19.61	28.15	0.02	7.71
54.884	22.60	31.14	-0.02	7.67
54.907	22.51	31.05	-0.06	7.63
54.929	17.54	26.09	0.04	7.73
54.952	14.31	22.86	-0.07	7.63
54.974	16.71	25.26	0.02	7.71
54.997	17.58	26.13	-0.02	7.67
55.020	16.76	25.31	-0.06	7.63
55.042	16.23	24.78	0.04	7.74
55.065	14.39	22.94	-0.07	7.62
55.087	12.72	21.27	0.02	7.71
55.110	11.28	19.83	-0.03	7.66
55.132	10.20	18.75	-0.06	7.64
55.155	14.93	23.48	0.04	7.74
55.177	20.43	28.98	-0.07	7.63
55.200	22.98	31.52	0.02	7.72
55.223	21.77	30.32	-0.04	7.66
55.245	16.55	25.09	-0.05	7.65
55.268	14.36	22.91	0.04	7.74
55.291	17.24	25.79	-0.07	7.63
55.313	17.52	26.07	0.02	7.71
55.336	16.74	25.29	-0.04	7.66
55.358	15.85	24.39	0.03	7.72
55.383	13.84	22.38	-0.05	7.65
55.406	12.29	20.83	0.04	7.74
55.429	10.82	19.37	-0.07	7.62
55.451	10.88	19.43	0.02	7.72
55.474	16.86	25.40	-0.04	7.65
55.496	21.36	29.91	-0.04	7.65
55.519	23.11	31.65	0.04	7.73
55.542	20.55	29.10	-0.07	7.62
55.564	15.33	23.88	0.02	7.72
55.587	15.12	23.67	-0.04	7.65
55.609	17.60	26.15	-0.04	7.65
55.632	17.30	25.84	0.04	7.73
55.655	16.66	25.20	-0.07	7.62
55.677	15.44	23.99	0.03	7.73
55.706	13.45	22.00	0.03	7.72
55.728	11.85	20.40	-0.05	7.65
55.751	10.41	18.96	-0.04	7.66
55.774	12.28	20.82	0.04	7.73
55.796	18.72	27.26	-0.07	7.62
55.819	22.27	30.82	0.03	7.73
55.841	22.91	31.45	-0.05	7.65
55.864	18.84	27.38	-0.03	7.66
55.887	14.52	23.06	0.04	7.73
55.909	16.06	24.61	-0.07	7.62
55.932	17.73	26.28	0.03	7.72
55.955	17.07	25.62	-0.05	7.65
55.977	16.31	24.85	-0.03	7.66
56.000	15.03	23.58	0.03	7.73
56.022	13.15	21.69	-0.07	7.62
56.045	11.68	20.22	0.03	7.72
56.068	10.32	18.87	-0.05	7.65
56.090	13.52	22.06	-0.03	7.66
56.113	19.61	28.15	0.04	7.73
56.136	22.64	31.19	-0.07	7.62
56.158	22.64	31.18	0.03	7.72
56.181	17.74	26.29	-0.05	7.64
56.203	14.32	22.87	-0.03	7.67
56.226	16.57	25.12	0.04	7.73
56.249	17.68	26.23	-0.08	7.62
56.271	16.96	25.50	0.03	7.72
56.294	16.31	24.85	-0.05	7.65
56.317	14.56	23.10	-0.03	7.67
56.339	12.79	21.33	0.03	7.73
56.362	11.34	19.88	-0.07	7.62
56.384	10.32	18.86	0.04	7.73
56.414	15.53	24.07	0.03	7.72
56.436	20.72	29.26	-0.05	7.65
56.459	22.87	31.42	-0.02	7.67
56.482	21.43	29.97	0.04	7.73
56.504	16.05	24.60	-0.05	7.65
56.534	14.73	23.28	-0.07	7.62
56.562	17.57	26.11	0.00	7.70
56.589	17.26	25.80	0.03	7.73
56.612	16.57	25.11	-0.05	7.64
56.635	15.62	24.17	-0.02	7.67
56.657	13.62	22.17	0.04	7.73
56.680	12.03	20.57	-0.07	7.62
56.703	10.58	19.13	0.03	7.73
56.725	11.70	20.25	-0.05	7.64
56.748	17.99	26.54	-0.02	7.67
56.770	22.02	30.56	0.04	7.73
56.793	22.97	31.52	0.00	7.69
56.822	18.84	27.39	-0.07	7.62
56.844	14.45	22.99	0.03	7.73
56.867	16.06	24.60	-0.05	7.65
56.889	17.73	26.28	-0.02	7.67
56.912	17.09	25.63	0.04	7.73
56.935	16.44	24.99	-0.07	7.62
56.957	14.93	23.48	0.03	7.73
56.980	13.12	21.67	-0.05	7.64
57.002	11.62	20.17	-0.02	7.67
57.025	10.22	18.77	0.03	7.73
57.048	13.46	22.00	-0.07	7.62
57.070	19.61	28.16	0.03	7.73
57.093	22.71	31.26	-0.05	7.65
57.116	22.63	31.18	-0.02	7.67
57.138	17.79	26.34	0.03	7.73
57.161	14.32	22.87	-0.07	7.62
57.183	16.71	25.25	0.03	7.73
57.206	17.69	26.23	-0.05	7.64
57.229	16.94	25.49	-0.02	7.67
57.251	16.33	24.87	0.04	7.73
57.274	14.53	23.07	-0.07	7.62
57.297	12.84	21.39	0.03	7.72
57.319	11.37	19.92	-0.05	7.64
57.342	10.21	18.75	-0.02	7.67
57.364	14.74	23.28	0.03	7.73
57.387	20.34	28.89	-0.07	7.62
57.410	22.85	31.39	0.03	7.73
57.432	21.89	30.43	-0.05	7.64
57.455	16.75	25.30	-0.02	7.68
57.478	14.43	22.97	0.03	7.73
57.500	17.18	25.73	-0.07	7.62
57.523	17.56	26.10	0.03	7.73
57.545	16.82	25.36	-0.05	7.64
57.568	16.01	24.55	-0.02	7.67
57.591	14.17	22.72	0.03	7.73
57.613	12.62	21.16	-0.07	7.62
57.636	11.09	19.63	0.03	7.73
57.659	10.56	19.10	-0.07	7.62
57.688	16.73	25.27	-0.05	7.64
57.711	21.32	29.86	-0.02	7.68
57.734	23.19	31.73	-0.05	7.64
57.763	20.05	28.59	0.03	7.73
57.786	15.08	23.63	-0.07	7.62
57.808	15.30	23.84	0.03	7.73
57.831	17.69	26.24	-0.05	7.64
57.854	17.22	25.76	-0.02	7.67
57.876	16.55	25.09	0.04	7.73
57.899	14.15	22.69	0.02	7.71
57.926	12.39	20.93	-0.07	7.62
57.948	11.06	19.60	0.03	7.72
57.971	10.03	18.58	-0.05	7.64
57.993	9.82	18.36	-0.02	7.68
58.016	9.67	18.22	0.03	7.73
58.039	9.60	18.15	-0.07	7.62
58.061	9.58	18.13	0.03	7.73
58.084	9.63	18.17	-0.05	7.64
58.107	9.60	18.14	-0.02	7.67
58.129	9.56	18.10	0.04	7.73
58.152	9.61	18.16	-0.07	7.62
58.174	9.60	18.14	0.03	7.73
58.197	9.60	18.14	-0.05	7.64
58.220	9.60	18.15	-0.02	7.67
58.242	9.59	18.14	0.03	7.73
58.265	9.58	18.13	-0.07	7.62
58.288	9.60	18.15	0.03	7.73
58.310	9.59	18.14	-0.05	7.65
58.333	9.59	18.13	-0.02	7.67
58.355	9.58	18.12	0.04	7.73
58.378	9.59	18.13	-0.07	7.62
58.401	9.59	18.13	0.03	7.73
58.423	9.55	18.09	-0.05	7.64
58.446	9.55	18.10	-0.02	7.67
58.469	9.53	18.08	0.03	7.73
58.491	9.56	18.10	-0.07	7.62
58.514	9.59	18.14	0.03	7.72
58.536	9.57	18.11	-0.05	7.64
58.559	9.59	18.13	-0.03	7.67
58.582	9.60	18.14	0.04	7.73
58.604	9.51	18.05	-0.07	7.62
58.627	9.54	18.09	0.03	7.72
58.650	9.54	18.08	-0.05	7.64
58.672	9.53	18.07	-0.03	7.67
58.695	9.51	18.06	0.04	7.73
58.717	9.52	18.07	-0.07	7.62
58.740	9.54	18.08	0.03	7.72
58.763	9.49	18.04	-0.05	7.64
58.785	9.49	18.03	0.02	7.71
58.815	9.52	18.07	-0.03	7.66
58.838	9.57	18.11	0.04	7.73
58.860	9.52	18.07	-0.07	7.62
58.883	9.51	18.06	0.03	7.72
58.906	9.53	18.07	-0.05	7.64
58.928	9.49	18.04	-0.03	7.66
58.951	9.44	17.99	0.04	7.73
58.973	9.55	18.09	-0.07	7.62
58.996	9.50	18.04	0.03	7.72
59.026	9.48	18.03	0.01	7.70
59.051	9.46	18.01	-0.05	7.64
59.074	9.48	18.03	-0.03	7.66
59.097	9.51	18.06	-0.05	7.65
59.126	9.53	18.08	0.04	7.73
59.149	9.53	18.08	-0.07	7.62
59.171	9.53	18.08	0.03	7.72
59.194	9.53	18.08	-0.05	7.65
59.216	9.54	18.09	-0.03	7.66
59.239	9.54	18.08	0.04	7.73
59.262	9.57	18.11	-0.07	7.63
59.284	9.59	18.13	0.03	7.72
59.307	9.52	18.06	-0.05	7.65
59.330	9.57	18.12	-0.03	7.66
59.352	9.55	18.10	0.04	7.73
59.375	9.56	18.10	-0.07	7.62
59.397	9.55	18.09	0.03	7.72
59.420	9.50	18.05	-0.05	7.65
59.443	9.55	18.09	-0.04	7.66
59.465	9.52	18.06	0.04	7.73
59.488	9.51	18.05	-0.07	7.62
59.511	9.58	18.13	0.02	7.72
59.533	9.54	18.09	-0.05	7.65
59.556	9.51	18.06	-0.04	7.66
59.578	9.54	18.08	0.04	7.73
59.601	9.55	18.09	-0.08	7.62
59.624	9.54	18.09	0.03	7.72
59.646	9.56	18.10	-0.04	7.65
59.669	9.56	18.10	-0.04	7.66
59.692	9.57	18.11	0.04	7.73
59.714	9.55	18.10	-0.08	7.62
59.737	9.55	18.09	0.03	7.72
59.759	9.56	18.11	-0.05	7.65
59.782	9.54	18.09	-0.04	7.66
59.805	9.55	18.09	0.04	7.73
59.827	9.58	18.12	-0.08	7.62
59.850	9.59	18.14	0.03	7.72
59.872	9.53	18.08	-0.05	7.65
59.895	9.51	18.06	-0.04	7.65
59.918	9.51	18.05	0.03	7.73
59.940	9.52	18.07	-0.06	7.64
59.970	9.48	18.03	-0.08	7.62
59.993	9.53	18.08	0.02	7.72
60.016	9.53	18.08	-0.04	7.65
60.038	9.54	18.09	-0.04	7.65
60.061	9.52	18.07	0.04	7.73
60.083	9.53	18.08	-0.07	7.62
60.106	9.53	18.08	0.02	7.72
60.129	9.53	18.08	-0.05	7.65
60.151	9.50	18.05	0.03	7.73
60.180	9.53	18.08	-0.04	7.65
60.203	9.56	18.11	0.04	7.73
60.225	9.53	18.07	-0.07	7.62
60.248	9.53	18.08	0.02	7.72
60.270	9.53	18.07	-0.04	7.65
60.293	9.54	18.08	-0.04	7.65
60.316	9.54	18.09	0.04	7.73
60.338	9.53	18.08	-0.08	7.62
60.361	9.54	18.09	0.03	7.72
60.384	9.48	18.03	-0.05	7.65
60.406	9.51	18.06	-0.04	7.65
60.429	9.47	18.02	-0.04	7.65
60.458	9.49	18.03	0.04	7.73
60.481	9.46	18.01	-0.08	7.62
60.503	9.43	17.98	0.02	7.72
60.526	9.48	18.02	-0.04	7.65
60.549	9.49	18.04	-0.04	7.65
60.571	9.48	18.02	0.04	7.73
60.594	9.47	18.02	-0.07	7.62
60.617	9.51	18.05	0.03	7.72
60.639	9.50	18.05	-0.04	7.65
60.662	9.51	18.06	-0.04	7.65
60.684	9.53	18.07	0.03	7.73
60.707	9.48	18.02	-0.08	7.62
60.730	9.45	17.99	0.02	7.72
60.752	9.47	18.01	-0.05	7.65
60.775	9.49	18.04	-0.04	7.65
60.798	9.46	18.01	0.04	7.73
60.820	8.95	17.49	-0.08	7.62
60.843	0.78	9.33	0.02	7.71
60.865	-2.16	6.38	-0.04	7.65
60.888	-1.02	7.53	-0.04	7.65
60.911	0.88	9.43	0.04	7.73
60.933	1.46	10.00	-0.07	7.62
60.956	0.48	9.03	0.02	7.72
60.979	-0.30	8.25	-0.05	7.65
61.001	-0.26	8.29	-0.04	7.65
61.024	0.33	8.88	0.04	7.73
61.046	0.59	9.13	-0.07	7.62
61.069	0.39	8.93	0.02	7.72
61.092	0.02	8.56	-0.07	7.63
61.122	0.00	8.55	-0.04	7.65
61.144	0.19	8.74	-0.05	7.65
61.167	0.32	8.87	0.04	7.73
61.189	0.26	8.80	-0.07	7.62
61.212	0.13	8.67	0.02	7.72
61.235	0.09	8.64	-0.04	7.65
61.257	0.16	8.71	-0.05	7.65
61.280	0.22	8.77	-0.05	7.64
61.308	0.21	8.76	0.04	7.73
61.331	0.16	8.70	-0.07	7.62
61.354	0.14	8.68	0.02	7.71
61.376	0.16	8.71	-0.04	7.65
61.399	0.19	8.74	-0.05	7.65
61.422	0.19	8.74	0.04	7.73
61.444	0.17	8.72	-0.07	7.62
61.467	0.16	8.70	0.02	7.71
61.489	0.16	8.71	-0.04	7.65
61.512	0.18	8.72	-0.05	7.65
61.535	0.18	8.73	0.04	7.73
61.557	0.17	8.72	-0.07	7.62
61.580	0.17	8.71	0.02	7.72
61.603	0.17	8.71	-0.04	7.65
61.625	0.17	8.72	-0.05	7.64
61.648	0.18	8.72	0.04	7.73
61.670	0.17	8.72	-0.07	7.62
61.693	0.17	8.72	0.02	7.72
61.716	0.17	8.72	-0.04	7.65
61.738	0.17	8.72	-0.05	7.64
61.761	0.17	8.72	-0.04	7.65
61.790	0.17	8.72	0.04	7.74
61.813	0.17	8.71	-0.07	7.62
61.836	0.16	8.71	0.02	7.71
61.858	0.15	8.70	-0.04	7.65
61.881	0.15	8.69	-0.06	7.64
61.903	0.15	8.69	0.04	7.73
61.926	0.17	8.71	-0.07	7.62
61.949	0.16	8.71	0.01	7.71
61.971	0.11	8.65	-0.04	7.66
